Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,isolate
SRR15885376,AMPLICON,500,30090500,PRJNA763023,SAMN21423108,Metagenome or environmental,10772786,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175989,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_17,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_17,SRP336949,yCTRL_17
SRR15885377,AMPLICON,500,43545000,PRJNA763023,SAMN21423107,Metagenome or environmental,14801517,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175988,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_16,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_16,SRP336949,yCTRL_16
SRR15885378,AMPLICON,500,28168500,PRJNA763023,SAMN21423106,Metagenome or environmental,10500871,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175987,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_15,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_15,SRP336949,yCTRL_15
SRR15885379,AMPLICON,500,41775500,PRJNA763023,SAMN21423105,Metagenome or environmental,15130615,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175986,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_14,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_14,SRP336949,yCTRL_14
SRR15885380,AMPLICON,500,42682000,PRJNA763023,SAMN21423104,Metagenome or environmental,14343000,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175985,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_13,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_13,SRP336949,yCTRL_13
SRR15885381,AMPLICON,500,42356000,PRJNA763023,SAMN21423103,Metagenome or environmental,14777994,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175984,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_12,SRP336949,yCTRL_12
SRR15885382,AMPLICON,500,41190000,PRJNA763023,SAMN21423102,Metagenome or environmental,14264999,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175983,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_11,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_11,SRP336949,yCTRL_11
SRR15885383,AMPLICON,500,42394000,PRJNA763023,SAMN21423101,Metagenome or environmental,14582507,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175982,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_10,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_10,SRP336949,yCTRL_10
SRR15885384,AMPLICON,500,42015500,PRJNA763023,SAMN21423100,Metagenome or environmental,14644619,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175981,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCTRL_1,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCTRL_1,SRP336949,yCTRL_1
SRR15885385,AMPLICON,500,41482500,PRJNA763023,SAMN21423099,Metagenome or environmental,14810874,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175980,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_9,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_9,SRP336949,yCRC_9
SRR15885386,AMPLICON,500,43262000,PRJNA763023,SAMN21422883,Metagenome or environmental,15612318,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175979,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_120,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,oCRC_120,SRP336949,oCRC_120
SRR15885387,AMPLICON,500,43690000,PRJNA763023,SAMN21423098,Metagenome or environmental,15685536,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175978,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_8,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_8,SRP336949,yCRC_8
SRR15885388,AMPLICON,500,40474000,PRJNA763023,SAMN21423097,Metagenome or environmental,14034990,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175977,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_7,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_7,SRP336949,yCRC_7
SRR15885389,AMPLICON,500,27311500,PRJNA763023,SAMN21423096,Metagenome or environmental,9823166,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175976,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_6,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_6,SRP336949,yCRC_6
SRR15885390,AMPLICON,500,32449500,PRJNA763023,SAMN21423095,Metagenome or environmental,11250403,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175975,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_5,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_5,SRP336949,yCRC_5
SRR15885391,AMPLICON,500,28618500,PRJNA763023,SAMN21423094,Metagenome or environmental,9419978,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175974,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_41,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_41,SRP336949,yCRC_41
SRR15885392,AMPLICON,500,42357500,PRJNA763023,SAMN21423093,Metagenome or environmental,14106559,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175973,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_40,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_40,SRP336949,yCRC_40
SRR15885393,AMPLICON,500,29947000,PRJNA763023,SAMN21423092,Metagenome or environmental,10284792,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175972,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_4,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_4,SRP336949,yCRC_4
SRR15885394,AMPLICON,500,28757500,PRJNA763023,SAMN21423091,Metagenome or environmental,9995674,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175971,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_39,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_39,SRP336949,yCRC_39
SRR15885395,AMPLICON,500,41820000,PRJNA763023,SAMN21423090,Metagenome or environmental,15883542,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175970,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_38,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_38,SRP336949,yCRC_38
SRR15885396,AMPLICON,500,31807500,PRJNA763023,SAMN21423089,Metagenome or environmental,12072545,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175969,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_37,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_37,SRP336949,yCRC_37
SRR15885397,AMPLICON,500,42178500,PRJNA763023,SAMN21422882,Metagenome or environmental,15390565,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175968,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_12,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,oCRC_12,SRP336949,oCRC_12
SRR15885398,AMPLICON,500,53698500,PRJNA763023,SAMN21423088,Metagenome or environmental,18533687,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175967,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_36,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_36,SRP336949,yCRC_36
SRR15885399,AMPLICON,500,40082000,PRJNA763023,SAMN21423087,Metagenome or environmental,13794968,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175966,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_35,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_35,SRP336949,yCRC_35
SRR15885400,AMPLICON,500,41465000,PRJNA763023,SAMN21423086,Metagenome or environmental,15048451,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175965,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_34,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_34,SRP336949,yCRC_34
SRR15885401,AMPLICON,500,29063500,PRJNA763023,SAMN21423085,Metagenome or environmental,11176233,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175964,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_33,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_33,SRP336949,yCRC_33
SRR15885402,AMPLICON,500,43325500,PRJNA763023,SAMN21423084,Metagenome or environmental,18298532,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175963,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_32,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_32,SRP336949,yCRC_32
SRR15885403,AMPLICON,500,28054000,PRJNA763023,SAMN21423083,Metagenome or environmental,9109094,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175962,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_31,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_31,SRP336949,yCRC_31
SRR15885404,AMPLICON,500,28840500,PRJNA763023,SAMN21423082,Metagenome or environmental,9568552,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175961,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_30,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_30,SRP336949,yCRC_30
SRR15885405,AMPLICON,500,42444000,PRJNA763023,SAMN21423081,Metagenome or environmental,15182644,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175960,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_3,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_3,SRP336949,yCRC_3
SRR15885406,AMPLICON,500,40754000,PRJNA763023,SAMN21423080,Metagenome or environmental,13200440,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175959,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_29,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_29,SRP336949,yCRC_29
SRR15885407,AMPLICON,500,43625500,PRJNA763023,SAMN21423079,Metagenome or environmental,14134663,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175958,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_28,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_28,SRP336949,yCRC_28
SRR15885408,AMPLICON,500,41459500,PRJNA763023,SAMN21422881,Metagenome or environmental,14608559,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175957,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,oCRC_119,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,oCRC_119,SRP336949,oCRC_119
SRR15885409,AMPLICON,500,42466000,PRJNA763023,SAMN21423078,Metagenome or environmental,13791920,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175956,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_27,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_27,SRP336949,yCRC_27
SRR15885410,AMPLICON,500,43824500,PRJNA763023,SAMN21423077,Metagenome or environmental,14247757,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175955,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_26,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_26,SRP336949,yCRC_26
SRR15885411,AMPLICON,500,41981500,PRJNA763023,SAMN21423076,Metagenome or environmental,13927891,LC-BIO TECHNOLOGY CO,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12175954,China,Asia,China:Huadong Region,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,yCRC_25,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-14T08:55:00Z,1,yCRC_25,SRP336949,yCRC_25
SRR16124168,WGS,290,10229140861,PRJNA763023,SAMN21877142,Metagenome or environmental,3308653094,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409796,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_45,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:41:00Z,1,M_HY_45,SRP336949,
SRR16124169,WGS,290,9506236209,PRJNA763023,SAMN21877141,Metagenome or environmental,3006959798,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409795,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_44,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:34:00Z,1,M_HY_44,SRP336949,
SRR16124170,WGS,291,10382388763,PRJNA763023,SAMN21877140,Metagenome or environmental,3258769731,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409794,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_43,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:35:00Z,1,M_HY_43,SRP336949,
SRR16124171,WGS,288,9643502392,PRJNA763023,SAMN21877139,Metagenome or environmental,3037410731,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409793,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_42,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:27:00Z,1,M_HY_42,SRP336949,
SRR16124172,WGS,290,10053982843,PRJNA763023,SAMN21877138,Metagenome or environmental,3145378412,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409792,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_41,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:27:00Z,1,M_HY_41,SRP336949,
SRR16124173,WGS,291,10368376193,PRJNA763023,SAMN21877137,Metagenome or environmental,3243012251,LC-BIO TECHNOLOGY CO,2018-01-01,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409791,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_40,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:49:00Z,1,M_HY_40,SRP336949,
SRR16124174,WGS,291,11125218722,PRJNA763023,SAMN21877136,Metagenome or environmental,3502858037,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409790,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_39,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:24:00Z,1,M_HY_39,SRP336949,
SRR16124175,WGS,293,9890978025,PRJNA763023,SAMN21877135,Metagenome or environmental,3092316279,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409789,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_38,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T12:26:00Z,1,M_HY_38,SRP336949,
SRR16124176,WGS,288,9827012245,PRJNA763023,SAMN21877134,Metagenome or environmental,3088453628,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409788,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_37,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:25:00Z,1,M_HY_37,SRP336949,
SRR16124177,WGS,290,10599513109,PRJNA763023,SAMN21877133,Metagenome or environmental,3307925505,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409787,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_36,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:55:00Z,1,M_HY_36,SRP336949,
SRR16124178,WGS,284,10566884608,PRJNA763023,SAMN21877052,Metagenome or environmental,3277397257,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409786,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HO_10,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:46:00Z,1,M_HO_10,SRP336949,
SRR16124179,WGS,291,10053316516,PRJNA763023,SAMN21877132,Metagenome or environmental,3170037472,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409785,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_35,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:33:00Z,1,M_HY_35,SRP336949,
SRR16124180,WGS,289,9935672970,PRJNA763023,SAMN21877131,Metagenome or environmental,3139299437,LC-BIO TECHNOLOGY CO,2018-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12409784,China,Asia,China:Shanghai,Homo sapiens,Illumina NovaSeq 6000,intestinal fecal,31 N 121 E,M_HY_34,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2021-10-24T00:00:00Z,2021-09-30T11:44:00Z,1,M_HY_34,SRP336949,
